scheduled_arrival_utc,scheduled_arrival_frankfurt,flight_number,from_airport_name,airline,aircraft_model
,,TP 570,Lisbon,TAP Air Portugal,Airbus A320
,,FI 6424,Lisbon,Icelandair,Airbus A320
,,SQ 2780,Lisbon,Singapore,Airbus A320
,,CA 7035,Lisbon,Air China,Airbus A320
,,S4 8760,Lisbon,Azores,Airbus A320
,,DE 2209,Punta Cana,Condor,Airbus A330
,,WS 5953,Vancouver,WestJet,Airbus A330
,,DE 2455,Vancouver,Condor,Airbus A330
,,LH 6413,Vienna,Lufthansa,Airbus A320
,,AC 6220,Vienna,Air Canada,Airbus A320
,,TG 7216,Vienna,Thai  International,Airbus A320
,,OS 209,Vienna,Austrian,Airbus A320
,,TG 7709,Prague,Thai  International,Airbus A321
,,LH 1395,Prague,Lufthansa,Airbus A321
,,UA 9393,Prague,United,Airbus A321
,,AC 9113,Prague,Air Canada,Airbus A321
,,DE 1505,Palma De Mallorca,Condor,Boeing 757
,,OM 137,Ulaan Baatar,Miat - Mongolian,Boeing 787-9
,,DE 1503,Palma De Mallorca,Condor,Airbus A320
,,UA 8973,Berlin,United,Airbus A321
,,LH 185,Berlin,Lufthansa,Airbus A321
,,AC 9434,Berlin,Air Canada,Airbus A321
,,TG 7937,Berlin,Thai  International,Airbus A321
,,CA 6016,Berlin,Air China,Airbus A321
,,XQ 146,Antalya,Sun Express,Airbus A320
,,LH 9421,Antalya,Lufthansa,Airbus A320
,,LH 1363,Kraków,Lufthansa,Airbus A319
,,UA 9386,Kraków,United,Airbus A319
,,AC 9065,Kraków,Air Canada,Airbus A319
,,LO 4927,Kraków,LOT - Polish,Airbus A319
,,FH 1243,Antalya,Freebird,Airbus A320
,,DE 2081,Los Angeles,Condor,Airbus A330-900
,,TK 8563,Reykjavik,Turkish,Boeing 737 MAX 9
,,EK 3328,Reykjavik,Emirates,Boeing 737 MAX 9
,,FI 520,Reykjavik,Icelandair,Boeing 737 MAX 9
,,SN 7142,Budapest,Brussels,Airbus A321
,,TG 7611,Budapest,Thai  International,Airbus A321
,,LH 1337,Budapest,Lufthansa,Airbus A321
,,AC 9039,Budapest,Air Canada,Airbus A321
,,CA 6040,Munich,Air China,Airbus A319
,,AC 9337,Munich,Air Canada,Airbus A319
,,TG 7627,Munich,Thai  International,Airbus A319
,,LH 105,Munich,Lufthansa,Airbus A319
,,DE 4410,Prague,Condor,Airbus A320
,,LH 903,London,Lufthansa,Airbus A320 NEO
,,UA 8728,London,United,Airbus A320 NEO
,,DE 2063,Las Vegas,Condor,Airbus A330
,,DE 4346,Vienna,Condor,Airbus A320
,,CA 6108,Hamburg,Air China,Airbus A319
,,AC 9446,Hamburg,Air Canada,Airbus A319
,,TG 7621,Hamburg,Thai  International,Airbus A319
,,MS 9013,Hamburg,EgyptAir,Airbus A319
,,LH 17,Hamburg,Lufthansa,Airbus A319
,,SM 2942,Hurghada,Air Cairo,Airbus A320 NEO
,,MS 8231,Hurghada,EgyptAir,Airbus A320 NEO
,,FI 6025,Dubai,Icelandair,Airbus A380-800
,,EK 45,Dubai,Emirates,Airbus A380-800
,,QF 8045,Dubai,Qantas,Airbus A380-800
,,KC 921,Astana,Air Astana,Airbus A321 NEO
,,LH 9613,Astana,Lufthansa,Airbus A321 NEO
,,FHM 7214,Leipzig,Freebird  Europe,Airbus A320
,,PC 5035,Antalya,Pegasus,Airbus A320 NEO
,,GQ 860,Athens,Sky Express,Airbus A320 NEO
,,DE 1737,Kavala,Condor,Airbus A319
,,LH 1425,Sofia,Lufthansa,Airbus A321
,,KL 1819,Amsterdam,KLM,Embraer 190
,,UA 6900,Istanbul,United,Airbus A330-300
,,TK 1591,Istanbul,Turkish,Airbus A330-300
,,FI 7010,Istanbul,Icelandair,Airbus A330-300
,,AC 9445,Goteborg,Air Canada,Airbus A320
,,UA 9113,Goteborg,United,Airbus A320
,,OS 7306,Goteborg,Austrian,Airbus A320
,,SN 7074,Goteborg,Brussels,Airbus A320
,,LH 815,Goteborg,Lufthansa,Airbus A320
,,DE 1711,Palma De Mallorca,Condor,Airbus A321 (sharklets)
,,PC 993,Istanbul,Pegasus,Airbus A321 NEO
,,LH 1279,Athens,Lufthansa,Airbus A321
,,AC 9393,Athens,Air Canada,Airbus A321
,,A3 1836,Athens,Aegean,Airbus A321
,,DE 143,Antalya,Condor,Airbus A321
,,AC 9559,Palermo,Air Canada,Airbus A321 (Sharklets)
,,LH 323,Palermo,Lufthansa,Airbus A321 (Sharklets)
,,X3 119,Dalaman,TUIfly,Boeing 737
,,UA 9467,Copenhagen,United,Airbus A319
,,AC 9501,Copenhagen,Air Canada,Airbus A319
,,LH 827,Copenhagen,Lufthansa,Airbus A319
,,DE 2117,Cancún,Condor,Airbus A330
,,LX 1072,Zurich,SWISS,E295
,,LH 5739,Zurich,Lufthansa,E295
,,AZ 3860,Zurich,ITA,E295
,,LH 9417,İzmir,Lufthansa,Boeing 737-800
,,XQ 970,İzmir,Sun Express,Boeing 737-800
,,WY 5262,Manchester,Oman Air,Airbus A321
,,OS 7366,Manchester,Austrian,Airbus A321
,,LH 943,Manchester,Lufthansa,Airbus A321
,,AI 8545,Manchester,Air India,Airbus A321
,,UA 9549,Manchester,United,Airbus A321
,,NH 5866,Manchester,ANA,Airbus A321
,,UA 9572,Milan,United,Airbus A319
,,LH 273,Milan,Lufthansa,Airbus A319
,,EN 273,Milan,Air Dolomiti,Airbus A319
,,AZ 7312,Milan,ITA,Airbus A319
,,AC 9500,Milan,Air Canada,Airbus A319
,,UA 8736,London,United,Airbus A321 (Sharklets)
,,LH 905,London,Lufthansa,Airbus A321 (Sharklets)
,,QR 5875,London,Qatar,Airbus A319
,,AA 7237,London,American,Airbus A319
,,JL 7871,London,JL,Airbus A319
,,BA 904,London,British,Airbus A319
,,UA 8835,Chicago,United,Airbus A340
,,AC 9694,Chicago,Air Canada,Airbus A340
,,LH 433,Chicago,Lufthansa,Airbus A340
,,X3 4203,Heraklion,TUIfly,Boeing 737-800
,,TP 7018,Cairo,TAP Air Portugal,Boeing 737-800
,,UA 7719,Cairo,United,Boeing 737-800
,,MS 785,Cairo,EgyptAir,Boeing 737-800
,,SM 8785,Cairo,Air Cairo,Boeing 737-800
,,LH 7175,Cairo,Lufthansa,Boeing 737-800
,,AC 2847,Cairo,Air Canada,Boeing 737-800
,,DE 1553,Jerez de la Forntera,Condor,Airbus A320
,,SM 2944,Hurghada,Air Cairo,Airbus A320 NEO
,,LH 7091,Beijing,Lufthansa,Boeing 777-300ER
,,CA 957,Beijing,Air China,Boeing 777-300ER
,,LH 4437,Bodrum,Lufthansa,Airbus A320
,,4Y 1603,Bodrum,Eurowings Discover,Airbus A320
,,UA 9213,Sarajevo,United,Airbus A320 (Sharklets)
,,LH 1545,Sarajevo,Lufthansa,Airbus A320 (Sharklets)
,,H7 401,Chisinau,HiSky,Airbus A320 (sharklets)
,,H4 401,Chisinau,HiSky,Airbus A320 (sharklets)
,,VA 6027,Doha,Virgin Australia,Boeing 787-9
,,WY 6293,Doha,Oman Air,Boeing 787-9
,,MH 9223,Doha,Malaysia,Boeing 787-9
,,IB 6381,Doha,Iberia,Boeing 787-9
,,WB 1708,Doha,RwandAir,Boeing 787-9
,,UL 3567,Doha,SriLankan,Boeing 787-9
,,QR 67,Doha,Qatar,Boeing 787-9
,,FB 1918,Doha,Bulgaria Air,Boeing 787-9
,,LH 1055,Nantes,Lufthansa,Bombardier CRJX
,,EY 3944,Copenhagen,Etihad,Boeing 737-800
,,SK 675,Copenhagen,SAS,Boeing 737-800
,,SV 179,Riyadh,Saudi Arabian,Airbus A320
,,LH 499,Mexico City,Lufthansa,Boeing 747-200
,,OS 7322,Mexico City,Austrian,Boeing 747-200
,,LX 4019,Mexico City,SWISS,Boeing 747-200
,,SN 7126,Kraków,Brussels,Airbus A320
,,LO 4921,Kraków,LOT - Polish,Airbus A320
,,LH 1365,Kraków,Lufthansa,Airbus A320
,,UA 9584,Vilnius,United,Airbus A320 NEO
,,LH 895,Vilnius,Lufthansa,Airbus A320 NEO
,,AZ 4869,Vilnius,ITA,Airbus A320 NEO
,,A3 1495,Vilnius,Aegean,Airbus A320 NEO
,,SN 7092,Vilnius,Brussels,Airbus A320 NEO
,,AC 9572,Vilnius,Air Canada,Airbus A320 NEO
,,OS 211,Vienna,Austrian,Airbus A320
,,TP 8725,Vienna,TAP Air Portugal,Airbus A320
,,AC 6219,Vienna,Air Canada,Airbus A320
,,LH 6417,Vienna,Lufthansa,Airbus A320
,,NZ 4203,Los Angeles,Air New Zealand,Airbus A340
,,LH 451,Los Angeles,Lufthansa,Airbus A340
,,SN 7245,Los Angeles,Brussels,Airbus A340
,,UA 8900,Los Angeles,United,Airbus A340
,,OS 7318,Los Angeles,Austrian,Airbus A340
,,LH 189,Berlin,Lufthansa,Airbus A320 (Sharklets)
,,CA 6008,Berlin,Air China,Airbus A320 (Sharklets)
,,AC 9050,Berlin,Air Canada,Airbus A320 (Sharklets)
,,EC 2992,Rome,EasyJet Europe,Airbus A319
,,U2 2992,Rome,easyJet,Airbus A319
,,CA 6022,Munich,Air China,Airbus A321
,,LH 109,Munich,Lufthansa,Airbus A321
,,AC 9576,Munich,Air Canada,Airbus A321
,,CA 6066,Barcelona,Air China,Airbus A321
,,LH 1127,Barcelona,Lufthansa,Airbus A321
,,RJ 125,Amman,Royal Jordanian,Airbus A320 NEO
,,WY 5275,Oslo,Oman Air,Airbus A320
,,LH 861,Oslo,Lufthansa,Airbus A320
,,UA 9145,Oslo,United,Airbus A320
,,A3 1483,Oslo,Aegean,Airbus A320
,,AC 9150,Oslo,Air Canada,Airbus A320
,,LH 873,Bergen,Lufthansa,Airbus A320
,,AZ 4707,Bergen,ITA,Airbus A320
,,UA 9130,Bergen,United,Airbus A320
,,AC 9675,Bergen,Air Canada,Airbus A320
,,LH 21,Hamburg,Lufthansa,Airbus A319
,,CA 6182,Hamburg,Air China,Airbus A319
,,AC 9045,Hamburg,Air Canada,Airbus A319
,,OS 7251,Salzburg,Austrian,Canadair CRJ 900
,,AC 9527,Salzburg,Air Canada,Canadair CRJ 900
,,NH 7937,Salzburg,ANA,Canadair CRJ 900
,,TG 7829,Salzburg,Thai  International,Canadair CRJ 900
,,LH 1105,Salzburg,Lufthansa,Canadair CRJ 900
,,LH 869,Stavanger,Lufthansa,Airbus A320
,,AZ 4857,Stavanger,ITA,Airbus A320
,,AC 9691,Stavanger,Air Canada,Airbus A320
,,LH 849,Helsinki,Lufthansa,Airbus A321
,,CA 6096,Helsinki,Air China,Airbus A321
,,SN 7102,Helsinki,Brussels,Airbus A321
,,OS 7434,Helsinki,Austrian,Airbus A321
,,A3 1467,Helsinki,Aegean,Airbus A321
,,UA 9049,Helsinki,United,Airbus A321
,,AC 9252,Helsinki,Air Canada,Airbus A321
,,LH 1323,Tunis,Lufthansa,Airbus A320
,,AC 9534,Tunis,Air Canada,Airbus A320
,,EN 8109,Bâle/Mulhouse,Air Dolomiti,Embraer 190
,,LH 6913,Bâle/Mulhouse,Lufthansa,Embraer 190
,,NZ 9802,San Francisco,Air New Zealand,Boeing 777
,,LH 9407,San Francisco,Lufthansa,Boeing 777
,,AC 5032,San Francisco,Air Canada,Boeing 777
,,UA 926,San Francisco,United,Boeing 777
,,LH 1205,Bazel,Lufthansa,Bombardier CRJ900
,,4Y 531,Ibiza Town,Eurowings Discover,Airbus A320
,,LH 4309,Ibiza Town,Lufthansa,Airbus A320
,,UA 9343,Madrid,United,Airbus A320
,,LH 979,Dublin,Lufthansa,Airbus A320
,,WY 5296,Dublin,Oman Air,Airbus A320
,,OS 7474,Dublin,Austrian,Airbus A320
,,NH 5457,Dublin,ANA,Airbus A320
,,AI 8887,Dublin,Air India,Airbus A320
,,SQ 2159,Dublin,Singapore,Airbus A320
,,AZ 4741,Dublin,ITA,Airbus A320
,,LH 891,Riga,Lufthansa,Airbus A320
,,AI 8669,Riga,Air India,Airbus A320
,,AC 9365,Riga,Air Canada,Airbus A320
,,A3 1489,Riga,Aegean,Airbus A320
,,AZ 4845,Riga,ITA,Airbus A320
,,NH 6057,Riga,ANA,Airbus A320
,,AZ 7286,Rome,ITA,Airbus A321
,,WY 5334,Rome,Oman Air,Airbus A321
,,LH 233,Rome,Lufthansa,Airbus A321
,,UA 8925,Rome,United,Airbus A321
,,AC 9303,Rome,Air Canada,Airbus A321
,,AC 9520,Sofia,Air Canada,Airbus A319
,,TP 7541,Sofia,TAP Air Portugal,Airbus A319
,,UA 9125,Sofia,United,Airbus A319
,,NH 7889,Sofia,ANA,Airbus A319
,,LH 1427,Sofia,Lufthansa,Airbus A319
,,LH 5687,Firenze,Lufthansa,Embraer 190
,,EN 8857,Firenze,Air Dolomiti,Embraer 190
,,CA 6476,Firenze,Air China,Embraer 190
,,AC 7377,Firenze,Air Canada,Embraer 190
,,AZ 7414,Firenze,ITA,Embraer 190
,,LH 1461,Ljubljana,Lufthansa,Bombardier CRJX
,,SQ 2199,Luqa,Singapore,Airbus A321
,,UA 9129,Luqa,United,Airbus A321
,,KM 2302,Luqa,KM Malta,Airbus A321
,,AC 9504,Luqa,Air Canada,Airbus A321
,,LH 1311,Luqa,Lufthansa,Airbus A321
,,AC 7378,Luxembourg,Air Canada,Embraer 190
,,EN 8753,Luxembourg,Air Dolomiti,Embraer 190
,,LH 5643,Luxembourg,Lufthansa,Embraer 190
,,LH 803,Stockholm,Lufthansa,Airbus A320 (Sharklets)
,,A3 1405,Stockholm,Aegean,Airbus A320 (Sharklets)
,,UA 9017,Stockholm,United,Airbus A320 (Sharklets)
,,WY 5293,Stockholm,Oman Air,Airbus A320 (Sharklets)
,,LG 1400,Stockholm,Luxair,Airbus A320 (Sharklets)
,,AC 9154,Stockholm,Air Canada,Airbus A320 (Sharklets)
,,SN 7021,Stockholm,Brussels,Airbus A320 (Sharklets)
,,TG 7817,Nápoli,Thai  International,Airbus A321
,,NH 5878,Nápoli,ANA,Airbus A321
,,LH 335,Nápoli,Lufthansa,Airbus A321
,,AZ 7324,Nápoli,ITA,Airbus A321
,,UA 8731,Nápoli,United,Airbus A321
,,SN 7184,Nápoli,Brussels,Airbus A321
,,LX 3809,Nápoli,SWISS,Airbus A321
,,AC 9579,Nápoli,Air Canada,Airbus A321
,,LH 1419,Bucharest,Lufthansa,Airbus A320
,,TP 7555,Bucharest,TAP Air Portugal,Airbus A320
,,UA 9167,Bucharest,United,Airbus A320
,,NH 7945,Bucharest,ANA,Airbus A320
,,AC 9163,Bucharest,Air Canada,Airbus A320
,,LH 1141,Seville,Lufthansa,Airbus A321
,,AC 9159,Seville,Air Canada,Airbus A321
,,LH 4303,Palma De Mallorca,Lufthansa,Airbus A320
,,4Y 513,Palma De Mallorca,Eurowings Discover,Airbus A320
,,LH 5573,Brussels,Lufthansa,Airbus A319
,,SN 2613,Brussels,Brussels,Airbus A319
,,AC 6327,Brussels,Air Canada,Airbus A319
,,UA 9933,Brussels,United,Airbus A319
,,4Y 1201,Rodes Island,Eurowings Discover,Airbus A320
,,A3 3420,Rodes Island,Aegean,Airbus A320
,,LH 4417,Rodes Island,Lufthansa,Airbus A320
,,LH 5759,Geneva,Lufthansa,BCS1
,,LX 1094,Geneva,SWISS,BCS1
,,AC 6804,Geneva,Air Canada,BCS1
,,WY 5342,Birmingham,Oman Air,Airbus A320 (Sharklets)
,,NH 5868,Birmingham,ANA,Airbus A320 (Sharklets)
,,UA 9569,Birmingham,United,Airbus A320 (Sharklets)
,,AC 9604,Birmingham,Air Canada,Airbus A320 (Sharklets)
,,LH 955,Birmingham,Lufthansa,Airbus A320 (Sharklets)
,,NH 6877,Torino,ANA,Embraer 190
,,CA 6472,Torino,Air China,Embraer 190
,,LH 9523,Torino,Lufthansa,Embraer 190
,,EN 8845,Torino,Air Dolomiti,Embraer 190
,,AZ 7460,Torino,ITA,Embraer 190
,,AC 7369,Torino,Air Canada,Embraer 190
,,LG 1444,Bremen,Luxair,Airbus A319
,,AC 9138,Bremen,Air Canada,Airbus A319
,,AZ 4711,Bremen,ITA,Airbus A319
,,CA 6204,Bremen,Air China,Airbus A319
,,AI 8855,Bremen,Air India,Airbus A319
,,UA 8997,Bremen,United,Airbus A319
,,LH 357,Bremen,Lufthansa,Airbus A319
,,CA 6024,Madrid,Air China,Airbus A321
,,AV 6518,Madrid,Avianca,Airbus A321
,,UA 9349,Madrid,United,Airbus A321
,,LH 1113,Madrid,Lufthansa,Airbus A321
,,AC 9177,Madrid,Air Canada,Airbus A321
,,OS 7458,Madrid,Austrian,Airbus A321
,,AZ 4835,Prague,ITA,Airbus A319
,,LH 1397,Prague,Lufthansa,Airbus A319
,,AC 9289,Prague,Air Canada,Airbus A319
,,WY 5295,Prague,Oman Air,Airbus A319
,,NH 6198,Prague,ANA,Airbus A319
,,LG 1482,Prague,Luxair,Airbus A319
,,UA 9316,Prague,United,Airbus A319
,,AI 8889,Prague,Air India,Airbus A319
,,UA 8781,Stuttgart,United,Airbus A319
,,LH 135,Stuttgart,Lufthansa,Airbus A319
,,AC 9387,Stuttgart,Air Canada,Airbus A319
,,CA 6060,Stuttgart,Air China,Airbus A319
,,TP 7645,Stuttgart,TAP Air Portugal,Airbus A319
,,AZ 4849,Stuttgart,ITA,Airbus A319
,,AI 8826,Stuttgart,Air India,Airbus A319
,,LX 3604,Zurich,SWISS,Bombardier CRJX
,,CA 6234,Zurich,Air China,Bombardier CRJX
,,LH 1191,Zurich,Lufthansa,Bombardier CRJX
,,AC 9025,Zurich,Air Canada,Bombardier CRJX
,,NH 5860,Valencia,ANA,Airbus A321
,,UA 9452,Valencia,United,Airbus A321
,,LH 1161,Valencia,Lufthansa,Airbus A321
,,TG 7833,Valencia,Thai  International,Airbus A321
,,AC 9628,Valencia,Air Canada,Airbus A321
,,LH 1559,Chisinau,Lufthansa,Airbus A319
,,SN 7118,Kraków,Brussels,Airbus A320 (Sharklets)
,,AC 9553,Kraków,Air Canada,Airbus A320 (Sharklets)
,,LO 4929,Kraków,LOT - Polish,Airbus A320 (Sharklets)
,,SQ 2169,Kraków,Singapore,Airbus A320 (Sharklets)
,,UA 9396,Kraków,United,Airbus A320 (Sharklets)
,,NH 5890,Kraków,ANA,Airbus A320 (Sharklets)
,,LH 1367,Kraków,Lufthansa,Airbus A320 (Sharklets)
,,AZ 4803,Kraków,ITA,Airbus A320 (Sharklets)
,,WY 5290,Kraków,Oman Air,Airbus A320 (Sharklets)
,,NH 7941,Edinburgh,ANA,Airbus A321
,,SQ 2071,Edinburgh,Singapore,Airbus A321
,,LH 963,Edinburgh,Lufthansa,Airbus A321
,,LO 4854,Edinburgh,LOT - Polish,Airbus A321
,,OS 7332,Edinburgh,Austrian,Airbus A321
,,NH 6019,Paris,ANA,Airbus A320
,,LH 1035,Paris,Lufthansa,Airbus A320
,,UA 9323,Paris,United,Airbus A320
,,A3 1441,Paris,Aegean,Airbus A320
,,LH 9507,Verona,Lufthansa,Embraer 190
,,NH 6866,Verona,ANA,Embraer 190
,,AZ 7490,Verona,ITA,Embraer 190
,,AC 7363,Verona,Air Canada,Embraer 190
,,EN 8827,Verona,Air Dolomiti,Embraer 190
,,UA 9518,Amsterdam,United,Airbus A319
,,A3 1401,Amsterdam,Aegean,Airbus A319
,,AC 9052,Amsterdam,Air Canada,Airbus A319
,,LH 993,Amsterdam,Lufthansa,Airbus A319
,,AI 8538,Amsterdam,Air India,Airbus A319
,,WY 5377,Amsterdam,Oman Air,Airbus A319
,,OU 5469,Berlin,Croatia,Airbus A320 (Sharklets)
,,UA 9215,Berlin,United,Airbus A320 (Sharklets)
,,A3 1583,Berlin,Aegean,Airbus A320 (Sharklets)
,,AC 9537,Berlin,Air Canada,Airbus A320 (Sharklets)
,,LH 191,Berlin,Lufthansa,Airbus A320 (Sharklets)
,,CA 6002,Berlin,Air China,Airbus A320 (Sharklets)
,,AZ 4697,Berlin,ITA,Airbus A320 (Sharklets)
,,AC 9437,Belgrade,Air Canada,Airbus A319
,,UA 9581,Belgrade,United,Airbus A319
,,LH 1411,Belgrade,Lufthansa,Airbus A319
,,AC 9267,Porto,Air Canada,Airbus A321
,,UA 9014,Porto,United,Airbus A321
,,LH 1177,Porto,Lufthansa,Airbus A321
,,LG 1516,Porto,Luxair,Airbus A321
,,TG 7825,Porto,Thai  International,Airbus A321
,,NH 6167,Porto,ANA,Airbus A321
,,TP 6681,Porto,TAP Air Portugal,Airbus A321
,,AZ 7446,Milan,ITA,Embraer 190
,,EN 8811,Milan,Air Dolomiti,Embraer 190
,,LH 5637,Milan,Lufthansa,Embraer 190
,,UA 9026,Lyon,United,Airbus A320 (Sharklets)
,,NH 6130,Lyon,ANA,Airbus A320 (Sharklets)
,,WY 5368,Lyon,Oman Air,Airbus A320 (Sharklets)
,,LH 1077,Lyon,Lufthansa,Airbus A320 (Sharklets)
,,AC 9001,Lyon,Air Canada,Airbus A320 (Sharklets)
,,AI 8573,Lyon,Air India,Airbus A320 (Sharklets)
,,NH 6042,Hanover,ANA,Airbus A319
,,A3 1529,Hanover,Aegean,Airbus A319
,,CA 6056,Hanover,Air China,Airbus A319
,,LH 57,Hanover,Lufthansa,Airbus A319
,,AZ 4767,Hanover,ITA,Airbus A319
,,UA 8983,Hanover,United,Airbus A319
,,TG 7659,Hanover,Thai  International,Airbus A319
,,AI 8839,Hanover,Air India,Airbus A319
,,AC 9108,Hanover,Air Canada,Airbus A319
,,CA 6142,Nuremberg,Air China,Airbus A319
,,UA 8771,Nuremberg,United,Airbus A319
,,LH 149,Nuremberg,Lufthansa,Airbus A319
,,AC 9479,Nuremberg,Air Canada,Airbus A319
,,AZ 4819,Nuremberg,ITA,Airbus A319
,,AI 8843,Nuremberg,Air India,Airbus A319
,,LH 111,Munich,Lufthansa,Boeing 787-9
,,CA 6126,Munich,Air China,Boeing 787-9
,,AZ 4865,Munich,ITA,Boeing 787-9
,,AC 9215,Munich,Air Canada,Boeing 787-9
,,UA 8955,Munich,United,Boeing 787-9
,,LH 81,Düsseldorf,Lufthansa,Airbus A319
,,UA 8923,Düsseldorf,United,Airbus A319
,,AI 8844,Düsseldorf,Air India,Airbus A319
,,CA 6034,Düsseldorf,Air China,Airbus A319
,,AC 9687,Düsseldorf,Air Canada,Airbus A319
,,OU 5417,Düsseldorf,Croatia,Airbus A319
,,AZ 4749,Düsseldorf,ITA,Airbus A319
,,UA 9314,Barcelona,United,Airbus A320
,,LO 4862,Barcelona,LOT - Polish,Airbus A320
,,AC 9169,Barcelona,Air Canada,Airbus A320
,,CA 6006,Barcelona,Air China,Airbus A320
,,LH 1129,Barcelona,Lufthansa,Airbus A320
,,UA 9059,Nice,United,Airbus A321
,,NH 6134,Nice,ANA,Airbus A321
,,AC 9532,Nice,Air Canada,Airbus A321
,,WY 5330,Nice,Oman Air,Airbus A321
,,LH 1061,Nice,Lufthansa,Airbus A321
,,AI 8569,Nice,Air India,Airbus A321
,,SQ 2001,Nice,Singapore,Airbus A321
,,OU 5483,London,Croatia,Airbus A320 NEO
,,A3 1620,London,Aegean,Airbus A320 NEO
,,UA 8816,London,United,Airbus A320 NEO
,,LH 907,London,Lufthansa,Airbus A320 NEO
,,LH 1339,Budapest,Lufthansa,Airbus A320
,,UA 9514,Budapest,United,Airbus A320
,,SN 7144,Budapest,Brussels,Airbus A320
,,SQ 2147,Budapest,Singapore,Airbus A320
,,AC 9007,Budapest,Air Canada,Airbus A320
,,TP 7973,Budapest,TAP Air Portugal,Airbus A320
,,NH 5468,Budapest,ANA,Airbus A320
,,AC 9555,Gdańsk,Air Canada,Bombardier CRJX
,,SQ 2137,Gdańsk,Singapore,Bombardier CRJX
,,AZ 4763,Gdańsk,ITA,Bombardier CRJX
,,LH 1379,Gdańsk,Lufthansa,Bombardier CRJX
,,LO 4915,Gdańsk,LOT - Polish,Bombardier CRJX
,,LH 1361,Bydgoszcz,Lufthansa,Canadair CRJ 900NG
,,LO 4979,Bydgoszcz,LOT - Polish,Canadair CRJ 900NG
,,WY 5297,Warsaw,Oman Air,Airbus A321
,,NH 5886,Warsaw,ANA,Airbus A321
,,LH 1349,Warsaw,Lufthansa,Airbus A321
,,A3 1497,Warsaw,Aegean,Airbus A321
,,LO 4893,Warsaw,LOT - Polish,Airbus A321
,,UA 8893,Warsaw,United,Airbus A321
,,LG 1496,Warsaw,Luxair,Airbus A321
,,ET 1620,Warsaw,ET,Airbus A321
,,UA 9036,Istanbul,United,Airbus A321
,,NH 5884,Istanbul,ANA,Airbus A321
,,LH 1299,Istanbul,Lufthansa,Airbus A321
,,OU 5451,Hamburg,Croatia,Airbus A319
,,UA 8981,Hamburg,United,Airbus A319
,,AZ 4781,Hamburg,ITA,Airbus A319
,,LH 23,Hamburg,Lufthansa,Airbus A319
,,A3 1561,Hamburg,Aegean,Airbus A319
,,LH 327,Venice,Lufthansa,Airbus A320
,,CA 6094,Venice,Air China,Airbus A320
,,LG 1520,Venice,Luxair,Airbus A320
,,UA 9453,Venice,United,Airbus A320
,,NH 6004,Venice,ANA,Airbus A320
,,LA 8669,Venice,LATAM,Airbus A320
,,AZ 7354,Venice,ITA,Airbus A320
,,EK 3330,Reykjavik,Emirates,Boeing 737 MAX 8
,,AI 7085,Reykjavik,Air India,Boeing 737 MAX 8
,,FI 522,Reykjavik,Icelandair,Boeing 737 MAX 8
,,AZ 4811,Leipzig,ITA,Airbus A319
,,A3 1464,Leipzig,Aegean,Airbus A319
,,UA 9577,Leipzig,United,Airbus A319
,,CA 6080,Leipzig,Air China,Airbus A319
,,LH 163,Leipzig,Lufthansa,Airbus A319
,,NH 6116,Athens,ANA,Airbus A321 (Sharklets)
,,LG 1532,Athens,Luxair,Airbus A321 (Sharklets)
,,UA 9312,Athens,United,Airbus A321 (Sharklets)
,,A3 1831,Athens,Aegean,Airbus A321 (Sharklets)
,,LH 1281,Athens,Lufthansa,Airbus A321 (Sharklets)
,,LH 973,Glasgow,Lufthansa,Airbus A320
,,LH 839,Billund,Lufthansa,Bombardier CRJX
,,NH 5403,Billund,ANA,Bombardier CRJX
,,OS 7414,Málaga,Austrian,Airbus A321 NEO
,,LH 1149,Málaga,Lufthansa,Airbus A321 NEO
,,LH 9571,Trieste,Lufthansa,Embraer 190
,,AZ 7472,Trieste,ITA,Embraer 190
,,EN 8819,Trieste,Air Dolomiti,Embraer 190
,,NH 6394,Trieste,ANA,Embraer 190
,,LH 5649,Graz,Lufthansa,Embraer 190
,,EN 8063,Graz,Air Dolomiti,Embraer 190
,,UA 8823,Bilbao,United,Airbus A320 (Sharklets)
,,TG 7739,Bilbao,Thai  International,Airbus A320 (Sharklets)
,,CA 6282,Bilbao,Air China,Airbus A320 (Sharklets)
,,OS 7328,Bilbao,Austrian,Airbus A320 (Sharklets)
,,NH 5464,Bilbao,ANA,Airbus A320 (Sharklets)
,,LH 1143,Bilbao,Lufthansa,Airbus A320 (Sharklets)
,,LX 3823,Bilbao,SWISS,Airbus A320 (Sharklets)
,,LO 5105,Wrocław,LOT - Polish,Embraer 190
,,AZ 4349,Wrocław,ITA,Embraer 190
,,EN 8765,Wrocław,Air Dolomiti,Embraer 190
,,LH 6919,Wrocław,Lufthansa,Embraer 190
,,LH 5675,Bologna,Lufthansa,Embraer 190
,,AZ 7398,Bologna,ITA,Embraer 190
,,NH 6399,Bologna,ANA,Embraer 190
,,EN 8881,Bologna,Air Dolomiti,Embraer 190
,,LO 4941,Poznań,LOT - Polish,Canadair CRJ 900NG
,,LH 1389,Poznań,Lufthansa,Canadair CRJ 900NG
,,AZ 4829,Poznań,ITA,Canadair CRJ 900NG
,,LH 6335,Vienna,Lufthansa,Airbus A320
,,OS 213,Vienna,Austrian,Airbus A320
,,OZ 9401,Vienna,Asiana,Airbus A320
,,EN 8855,Firenze,Air Dolomiti,Embraer 190
